"","BM_Series2_A549_Mock_1","BM_Series2_A549_Mock_2","BM_Series2_A549_Mock_3","BM_Series2_A549_SARS.CoV.2_1","BM_Series2_A549_SARS.CoV.2_2","BM_Series2_A549_SARS.CoV.2_3"
"PGLYRP1",1.56033051340493,0,3.69188552089016,1.2553074673306,1.52630070748946,2.01662518998569
"NFIX",102.201648628023,100.063642083106,101.52685182448,109.211749657762,125.919808367881,134.105575134048
"ST3GAL1",482.142128642123,534.142540133765,548.244999852189,502.750640665904,551.757705757441,521.2976116113
"MMP25",10.142148337132,19.7308590023027,9.22971380222541,5.02122986932239,13.7367063674052,9.07481335493559
"IL32",394.763619891447,465.084533625706,452.255976309045,491.452873459929,545.652502927483,541.463863511157
"PKD1",1657.07100523603,1553.10047289554,1639.19717127523,1262.83931213458,1488.14318980223,1479.1945768545
"MAPK8IP2",131.067763126014,133.88797180134,153.213249116942,116.743594461746,142.709116150265,159.313390008869
"MED24",1400.39663578092,1510.82006074775,1410.30026898004,1232.71193291865,1434.72266504009,1520.53539324921
"RHOBTB2",1054.78342706173,1158.48329284949,1148.17639699684,829.13058217186,994.384910929385,954.872027458222
"HEATR5B",675.623112304334,615.884670286162,644.234023395334,651.50457554458,584.573170968464,574.738179145921
"SEC62",1644.58836112879,1437.53401302491,1574.58917465965,2157.24588260763,1726.24610017058,1623.38327793848
"RPS20",11559.7086085604,11775.0947831599,11849.106579297,13239.1002042021,12863.6623627212,11053.1226663115
"CSDE1",4830.78326950166,4374.61331022482,4565.01644658069,5829.02022454963,4900.18842139492,4751.16894760628
"UBE3C",2265.59990546396,2338.10679177287,2311.12033607724,2305.37216375264,2168.87330534253,2384.65928715807
"REV3L",320.647920504713,233.951613884446,295.350841671213,305.667368295001,241.91866213708,217.795520518454
"PAX7",63.1933857928996,78.9234360092107,62.7620538551328,68.4142569695176,71.7361332520047,70.581881649499
"MASP2",8.58181782372711,5.63738828637219,7.38377104178033,10.0424597386448,11.447255306171,7.0581881649499
"IYD",0.780165256702464,0,0,1.8829612009959,0.763150353744731,2.01662518998569
"FAM76A",102.201648628023,108.519724512665,99.6809090640344,123.647785532064,113.709402707965,126.039074374105
"POMT2",1160.10573671656,1124.65896313125,1186.94119496619,922.650988487989,1055.43693922896,1042.5952232226
"VTA1",671.722286020822,625.750099787314,515.018030164178,961.565519975238,723.466535350005,651.369936365377
"MLXIPL",52.2710721990651,53.5551887205359,53.5323400529074,77.2014092408318,79.367636789452,71.5901942444919
"BAZ1B",2851.50401324751,2676.3500889552,3088.26223822462,3125.08793991952,2982.39158243441,3219.54211581215
"RANBP9",282.419822926292,266.366596531086,313.810269275664,346.464860983245,348.759711661342,304.510403687839
"ETV7",0,0,0,1.2553074673306,2.28945106123419,1.00831259499284
"SPRTN",299.583458573746,321.331132323215,286.121127868988,388.51766113882,313.654795389084,339.801344512588
"EEF1AKNMT",1301.31564817971,1350.15449458614,1258.93296262355,1112.20241605491,1229.43521988276,1266.44061931101
"DYRK4",320.647920504713,370.658279828972,363.650723807681,344.581899782249,356.391215198789,297.452215522889
"ZNF207",3465.49407027235,3288.00671802658,2898.13013389878,3927.85706527744,3347.94060187814,3282.0574967017
"UQCRC1",3074.63127666441,3180.89634058551,3178.71343348643,2685.10267262015,3007.57554410799,2842.43320528482
"STARD3NL",1021.23632102353,965.402744041238,897.12818157631,1184.38259542642,983.700805976958,967.980091193129
"CD9",2901.43458967646,3101.9729045763,3031.03801265082,3086.80106216594,2910.6554491824,3039.05416130843
"NCAPD2",4557.7254296558,5089.1522755225,5150.18030164178,4448.80966421964,5055.87109355884,4873.17477160041
"IFFO1",19.5041314175616,26.7775943602679,20.3053703648959,13.1807284069713,16.0261574286394,13.108063734907
"GIPR",22.6247924443715,39.4617180046054,35.0729124484566,27.6167642812731,28.9997134422998,30.2493778497853
"PHF7",44.4694196320405,59.1925770069081,59.0701683342426,46.4463762912321,48.8416226396628,39.3241912047209
"SEMA3G",10.9223135938345,8.45608242955829,5.53782828133525,9.41480600497948,10.6841049524262,10.0831259499284
"NISCH",798.889222863323,849.836284170608,729.147390375807,637.068539670278,791.386916833286,744.134695104718
"FUZ",266.03635253554,270.594637745865,256.586043701866,223.444729184846,288.470833715508,272.244400648068
"SLC6A13",1.56033051340493,4.22804121477915,5.53782828133525,0.627653733665299,0,1.00831259499284
"IDS",2403.68915590029,2445.21716921394,2434.79850102706,2201.80929769787,2082.63731536937,2120.48138726995
"PRSS3",56.9520637392799,49.3271475057567,38.7647979693467,47.0740300248974,63.3414793608127,59.4904431045777
"ZNF200",147.451233516766,162.074913233201,142.137592554271,174.487737958953,159.498423932649,172.421453743776
"CD4",6.24132205361971,2.8186941431861,3.69188552089016,2.5106149346612,1.52630070748946,3.02493778497853
"LRRC23",251.993377914896,307.237661607285,361.804781047236,281.816526415719,319.759998219042,292.410652547924
"HFE",663.920633453797,704.673535796524,636.850252353553,692.302068232825,661.651356696682,615.070682945634
"SCMH1",349.514035002704,321.331132323215,287.967070629433,308.177983229662,330.444103171469,353.917720842488
"FYN",32.7669407815035,50.7364945773498,46.1485690111271,45.8187225575668,34.3417659185129,41.3408163947066
"HIVEP2",354.975191799621,339.652644253925,367.342609328571,344.581899782249,357.917515906279,384.167098692273
"ELOA",551.576836488642,560.920134494033,563.01254193575,545.431094555145,554.810307172419,608.012494780684
"LYPLA2",778.604926189059,762.456765731839,712.533905531802,658.408766614898,734.150640302431,799.591887829324
"CLCN6",565.619811109287,575.013605209964,577.780084019311,493.335834660925,512.073887362715,531.380737561228
"MRC2",2674.40649997605,2648.16314752334,2719.07368613561,2499.94482118889,2885.47148750883,2755.71832211544
"NME1-NME2",2292.12552419184,2666.48465945405,2652.61974675958,2372.53111325483,2703.84170331758,2415.91697760285
"TSPAN9",442.353700550297,460.856492410927,428.258720423259,381.613470068502,463.995415076797,425.50791508698
"BTBD7",557.037993285559,486.224739699602,599.931397144652,500.867679464908,474.679520029223,535.4139879412
"APBA3",278.51899664278,257.910514101528,304.580555473438,203.359809707557,260.997420980698,237.961772418311
"MKS1",257.454534711813,274.822678960645,302.734612712993,242.274341194805,289.997134422998,276.277651028039
"ABHD5",235.609907524144,243.817043385597,197.515875367624,269.891105476079,193.840189851162,227.878646468383
"ANOS1",0,2.8186941431861,0,1.8829612009959,0.763150353744731,1.00831259499284
"AKAP8L",528.952044044271,606.019240785011,603.623282665542,574.930820037414,634.177943961872,656.411499340341
"MBTD1",250.433047401491,242.407696314004,210.437474690739,294.99725482269,219.787301878483,213.762270138483
"UTP18",1372.31068653963,1352.97318872933,1428.75969658449,1758.68576173017,1527.06385784321,1520.53539324921
"RNF216",1050.10243552152,1066.87573319594,1094.64405694393,967.214403578226,1043.22653356905,1106.11891670715
"TTC19",975.20657087808,965.402744041238,930.355151264321,1044.41581281906,934.096032983551,969.996716383115
"PTBP1",6224.93858322896,6723.99487857044,6667.54525072764,5453.05563808412,6005.23013361729,6301.95371870527
"DPF1",53.0512374557676,53.5551887205359,60.9161110946877,55.8611822962116,48.8416226396628,66.5486312695276
"SYT7",21.844627187669,25.3682472886749,27.6891414066762,32.0103404169302,38.1575176872366,23.1911896848354
"LARS2",488.383450695743,545.41731670651,588.855740581981,502.122986932239,547.178803634972,578.771429525892
"PIK3C2A",958.042935230626,814.602607380782,806.676986314501,1154.88286994415,873.044004683972,865.132206503859
"PLAUR",743.497489637448,786.415665948921,756.836531782484,871.183382327435,862.359899731546,872.190394668809
"ANLN",3443.64944308468,3079.42335143081,3180.55937624688,4336.45964589355,3602.83282002888,3420.19632221572
"WIZ",723.993358219887,728.632436013606,668.23127928112,569.909590168091,675.388063064087,708.843754279969
"RABGAP1",798.109057606621,749.772642087502,701.458248969131,888.130033136398,794.439518248265,873.198707263802
"QPCTL",330.009903585142,362.202197399414,319.348097556999,304.41206082767,331.970403878958,326.693280777681
"PPP5C",1659.41150100614,1636.25195011953,1733.34025205793,1478.12454278178,1614.82614852385,1661.69915654821
"CEP68",456.396675170942,524.277110632614,452.255976309045,446.889458369693,418.206393852113,450.715729961801
"MAP4K3",564.839645852584,480.58735141323,492.866717038837,719.918832514098,586.862622029698,639.270185225462
"ZBTB32",4.68099154021479,11.2747765727444,12.9215993231156,6.90419107031829,5.34205247621312,5.04156297496422
"TMEM159",202.062801485938,222.676837311702,201.207760888514,244.784956129467,224.366204000951,220.820458303433
"BRCA1",1460.46936054701,1340.28906508499,1432.45158210538,1724.79246011224,1528.5901585507,1579.01752375879
"ERCC1",1686.71728499073,1725.04081562989,1709.34299617215,1554.07064455528,1762.87731715033,1743.37247674263
"CD22",14.8231398773468,18.3215119307096,14.7675420835607,15.0636896079672,18.3156084898735,14.1163763298998
"SEMA3B",441.573535293595,486.224739699602,443.02626250682,452.53834197268,491.468827811607,579.779742120885
"MBTPS2",929.176820732635,848.426937099015,769.758131105599,1131.03202806487,932.569732276061,900.423147328609
"PRICKLE3",286.320649209804,297.372232106133,324.885925838334,278.050604013727,309.839043620361,348.876157867524
"EXTL3",968.185083567758,1044.32618005045,1131.56291215284,885.619418201737,924.938228738614,1024.44559651273
"NR1H4",20.2842966742641,15.5028177875235,27.6891414066762,32.0103404169302,13.7367063674052,28.2327526597996
"ELOVL5",2131.41148131113,2187.30665511241,1783.18070658995,2595.34818870601,2099.42662315176,2196.10483189441
"ALOX5",9.36198308042957,8.45608242955829,7.38377104178033,6.90419107031829,6.10520282995785,8.06650075994274
"KDM5D",167.73553019103,195.899242951434,175.364562242283,152.519857280668,170.182528885075,141.163763298998
"CALCOCO1",647.537163063045,659.574429505547,730.993333136252,568.654282700761,609.75713264204,598.937681425749
"UBR7",785.626413499381,701.854841653338,810.368871835391,879.342880865084,726.519136764984,721.951818014876
"MAP4K5",705.269392059028,628.5687939305,575.934141258866,867.417459925443,728.808587826218,736.068194344775
"EHD3",471.999980304991,480.58735141323,468.869461153051,485.176336123276,504.442383825267,524.322549396278
"PSMC4",4835.46426104187,4836.87914970734,5011.7345946084,4501.53257784752,4846.76789663279,4666.47068962688
"MAN2B2",624.132205361971,608.837934928197,644.234023395334,502.122986932239,539.547300097525,613.054057755649
"CLDN11",3.12066102680986,1.40934707159305,5.53782828133525,2.5106149346612,3.05260141497892,3.02493778497853
"SLC25A39",2604.97179212953,2715.8118069598,2739.3790565005,2082.55508830146,2603.10585662328,2642.78731147624
"MVP",4783.19318884281,4718.49399569353,4683.15678324917,3824.29419922267,4262.95787601807,4305.49478061944
"NUB1",1164.78672825678,1210.62913449843,1018.96040376569,1384.60413646565,1242.40877589642,1315.84793646566
"PGM3",646.756997806343,577.83229935315,623.928653030438,837.917734443174,673.098612002853,648.344998580398
"RWDD2A",106.882640168238,83.1514772239899,79.3755386991385,103.562866054774,106.077899170518,92.7647587393416
"CLK1",808.251205943753,739.907212586351,616.544881988657,949.640099035597,699.808874383918,678.594376430183
"POLR3B",175.537182758054,180.39642516391,179.056447763173,209.63634704421,192.313889143672,188.554455263662
"ANGEL1",480.581798128718,597.563158355453,550.090942612634,445.006497168697,482.31102356667,496.089796736479
"RNF14",752.859472717878,763.866112803432,633.158366832663,872.438689794765,763.150353744731,738.084819534761
"DNASE1L1",706.829722572433,876.613878530876,688.536649646016,601.919930585022,703.624626152642,707.835441684976
"DDX11",1486.9949792749,1637.66129719112,1622.58368643123,1307.40272722482,1504.93249758461,1423.73738412989
"HEBP1",518.029730450436,546.826663778103,539.015286049964,525.97382881152,573.889066016038,550.538676866092
"GPRC5A",7486.46580331685,7537.18813887962,7250.86316302828,7433.9308215318,7991.71050441482,7828.53898752443
"MAMLD1",211.424784566368,186.033813450282,151.367306356497,152.519857280668,160.261574286394,161.330015198855
"TACC3",2149.35528221529,2353.60960956039,2464.33358519418,1852.83382177996,2252.0566939007,2356.42653449827
"UFL1",349.514035002704,272.003984817458,278.737356827207,431.19811502806,315.944246450319,286.360776977967
"POLA2",841.018146725256,839.970854669457,922.971380222541,888.130033136398,1000.49011375934,918.57277403848
"ZC3H3",489.943781209148,479.178004341637,513.172087403733,434.964037430052,463.232264723052,452.732355151787
"CAPN1",4003.80809739705,4339.379633435,4264.12777662814,3450.84022769181,3885.96160126817,4033.25037997137
"ACPP",1.56033051340493,1.40934707159305,1.84594276044508,0.627653733665299,0.763150353744731,0
"MDH1",4350.98163662964,4137.84300219719,4051.84435917695,4767.65776092161,4027.14441671095,3940.48562123203
"SLC30A9",689.666086924978,618.703364429348,513.172087403733,865.534498724447,627.309590778169,604.987556995706
"MTMR11",735.695837070424,701.854841653338,732.839275896697,603.802891786018,647.151499975532,612.045745160656
"COX15",811.371866970563,775.140889376177,754.990589022039,906.959645146357,850.912644425375,753.209508459654
"CCDC88C",352.634696029514,366.430238614193,376.572323130797,280.561218948389,323.575749987766,336.77640672761
"YAF2",161.49420813741,152.209483732049,145.829478075161,205.242770908553,191.550738789927,176.454704123748
"ZMYND11",1203.0148258352,1110.56549241532,1260.77890538399,1419.12509181724,1243.93507660391,1176.70079835665
"WAS",9.36198308042957,9.86542950115134,12.9215993231156,6.90419107031829,6.86835318370258,11.0914385449213
"DPEP1",12.4826441072394,5.63738828637219,16.6134848440057,5.02122986932239,4.57890212246839,6.04987556995706
"BID",933.85781227285,992.180338401506,1137.10074043417,961.565519975238,993.62176057564,995.204531257936
"MATR3",3708.90563036351,2891.98019090894,3555.28575661723,4214.69482156248,3492.17601873589,3436.32932373561
"NPC1L1",3.12066102680986,1.40934707159305,1.84594276044508,1.8829612009959,2.28945106123419,3.02493778497853
"XYLT2",828.535502618017,793.462401306886,810.368871835391,689.163799564498,754.755699853539,815.72488934921
"RGPD5",716.191705652862,669.439859006698,719.917676573582,450.655380771685,680.7301155403,470.881981861658
"NUDCD3",1522.88258108321,1695.44452712644,1696.42139684903,1408.45497834493,1591.93163791151,1588.09233711373
"CHDH",233.269411754037,260.729208244714,275.045471306317,228.465959054169,261.760571334443,292.410652547924
"IL20RA",0.780165256702464,5.63738828637219,3.69188552089016,3.76592240199179,3.05260141497892,3.02493778497853
"GLT8D1",464.198327737966,443.94432755181,557.474713654415,613.845351524662,558.626058941143,557.596865031042
"ATP2C1",1309.89746600344,1134.5243926324,1249.70324882132,1541.51756988197,1385.11789204669,1289.63180899585
"SLC38A5",3.90082628351232,1.40934707159305,1.84594276044508,1.8829612009959,2.28945106123419,1.00831259499284
"RALBP1",1219.39829622595,1305.05538829516,1384.45707033381,1311.16864962681,1275.22424110745,1383.40488033018
"RUFY3",175.537182758054,201.536631237806,191.978047086289,210.264000777875,161.024724640138,191.57939304864
"CNTN1",3341.44779445665,2839.83434925999,3123.33515067308,4472.03285236525,3408.22947982397,3524.05251949999
"SLC11A1",10.9223135938345,16.9121648591166,16.6134848440057,12.553074673306,16.0261574286394,11.0914385449213
"WWTR1",2706.39327550085,2807.41936661335,2731.99528545872,3044.1206082767,2799.23549753567,2784.95938737023
"AGPS",1425.3619239954,1320.55820608269,1201.70873704975,1799.48325441841,1344.67092329822,1384.41319292517
"CXorf56",425.190064902843,396.026527117647,435.642491465039,431.825768761726,382.33832722611,384.167098692273
"ATP1A2",2.34049577010739,4.22804121477915,7.38377104178033,1.8829612009959,1.52630070748946,0
"TTC27",677.963608074441,691.989412152187,697.766363448241,816.577507498554,708.966678628855,683.635939405148
"ZNF582",6.24132205361971,5.63738828637219,3.69188552089016,2.5106149346612,2.28945106123419,10.0831259499284
"PHLDB1",460.297501454454,501.727557487125,515.018030164178,333.911786309939,396.83818394726,399.291787617166
"MARCO",1.56033051340493,1.40934707159305,1.84594276044508,0,1.52630070748946,0
"CYP24A1",13900.9845439245,13920.1210261245,13988.5542386528,16525.4951536737,15432.426453426,15932.3473134819
"PRDM11",311.285937424283,325.559173537994,345.19129620323,266.125183074087,299.918089021679,313.585217042774
"SYT13",609.309065484625,586.288381782708,592.547626102871,640.83446207227,570.073314247314,631.20368446552
"SNAI2",1.56033051340493,0,0,1.8829612009959,1.52630070748946,0
"CD74",6.24132205361971,0,3.69188552089016,5.64888360298769,3.05260141497892,4.03325037997137
"ZRANB1",344.833043462489,319.921785251622,428.258720423259,534.133327349169,449.495558355647,445.674166986837
"NCDN",367.457835906861,418.576080263136,356.266952765901,316.965135500976,369.36477121245,396.266849832187
"ADGRA2",231.709081240632,235.360960956039,219.667188492965,194.572657436243,204.524294803588,239.978397608297
"ZFP64",432.211552213165,411.52934490517,468.869461153051,375.336932731849,441.864054818199,463.823793696708
"MNAT1",396.323950404852,422.804121477915,389.493922453912,577.441434972075,475.442670382967,468.865356671672
"SAMD4A",349.514035002704,332.60590889596,363.650723807681,332.028825108943,389.206680409813,425.50791508698
"RUNX3",144.330572489956,139.525360087712,118.140336668485,117.998901929076,166.366777116351,147.213638868955
"MRE11",599.947082404195,600.381852498639,546.399057091744,784.567167081624,621.967538301956,636.245247440484
"PLEKHB1",13.2628093639419,18.3215119307096,14.7675420835607,19.4572657436243,17.5524581361288,27.2244400648068
"SERPINB1",1614.9420813741,1602.4276204013,1530.28654840897,1978.36456851302,1610.24724640138,1681.86540844806
"SLC7A9",14.0429746206444,8.45608242955829,11.0756565626705,9.41480600497948,9.9209545986815,10.0831259499284
"SPAST",432.211552213165,450.991062909776,422.720892141924,544.175787087814,396.075033593515,459.790543316736
"NRXN3",91.2793350341883,80.3327830808038,66.4539393760229,91.6374451151336,69.4466821907705,82.6816327894131
"OSBPL5",330.790068841845,288.916149676575,321.194040317444,235.997803858152,298.39178831419,287.36908957296
"AQR",1670.33381459998,1450.21813666925,1406.60838345915,2074.39558976381,1645.35216267364,1615.31677717853
"CPS1",766.902447338522,715.948312369269,924.817322982986,1063.24542482902,981.411354915724,913.531211063516
"FHL1",404.905768228579,384.751750544902,419.029006621034,486.431643590607,471.626918614244,541.463863511157
"RTF2",1667.99331882987,1758.86514534812,1714.88082445348,1640.68685980109,1656.79941797981,1666.74071952317
"NLRP2",1754.59166232384,1899.79985250743,1962.23715435312,1772.4941438708,1872.77096808957,1995.45062549084
"SLC45A4",804.350379660241,790.6437071637,821.444528398061,877.459919664088,969.964099609553,977.054904548065
"RNF10",2115.80817617708,2030.86913016558,2346.1932485257,1891.74835326721,2004.79597928741,2081.15719606523
"ZNF839",245.752055861276,221.267490240109,263.969814743647,219.051153049189,225.89250470844,253.086461343204
"ZDHHC6",868.323930709843,875.204531459283,810.368871835391,1170.57421328578,1001.25326411309,1003.27103201788
"GRAMD1B",2658.803194842,2701.71833624387,2700.61425853115,2496.17889878689,2558.07998575234,2738.57700800056
"RNH1",3300.09903585142,3359.88341867783,3378.0752516145,2679.45378901716,3051.07511427143,3094.51135403304
"NDUFS1",2225.03131211543,2094.28974838727,2128.37200279318,2509.98728092753,2174.21535781874,2181.98845556451
"RB1CC1",1057.12392283184,1045.73552712204,841.749898762957,1424.77397542023,975.306152085766,975.038279358079
"ERP44",827.755337361314,803.327830808038,662.693450999784,1136.68091166786,932.569732276061,824.799702704146
"ALAS1",972.866075107973,1024.59532104815,1129.71696939239,929.555179558308,1091.30500585497,1079.90278923733
"BIRC3",1025.91731256374,889.298002175214,924.817322982986,1564.11310429392,1066.12104418139,1031.50378467768
"AKAP11",531.292539814378,443.94432755181,496.558602559727,609.451775389005,425.83789738956,481.973420406579
"GLRX2",455.616509914239,472.131268983671,326.731868598779,530.367404947178,417.443243498368,409.374913567094
"SNAPC1",324.548746788225,338.243297182332,310.118383754774,548.569363223471,445.679806586923,390.21697426223
"DERA",630.373527415591,610.24728199979,666.385336520675,758.833364001346,655.546153866724,601.962619210727
"STRAP",2253.89742661342,2164.75710196692,2130.21794555362,2595.34818870601,2304.71406830909,2293.91115360872
"ABCC2",9176.30374933438,8835.19679181682,9456.76476176015,9341.37051814064,8687.70362703002,9077.83829272057
"DEF6",0.780165256702464,2.8186941431861,1.84594276044508,1.8829612009959,4.57890212246839,0
"PLEKHO1",99.080987601213,97.2449479399204,114.448451147595,89.1268301804724,119.814605537923,118.980886209155
"GCLM",2591.70898276559,2378.97785684907,2781.83573999074,2788.03788494126,2470.31769507169,2556.07242830686
"UBR2",467.318988764776,425.622815621101,454.10191906949,513.420754138214,418.206393852113,428.532852871958
"EHD2",3343.00812497006,3414.84795446996,3282.08622807136,2876.53706138806,3407.46632947022,3414.14644664577
"DEPDC1",523.490887247353,462.26583948252,321.194040317444,701.089220504139,447.206107294412,449.707417366808
"CCDC28A",161.49420813741,157.846872018421,151.367306356497,196.455618637239,166.366777116351,132.088949944062
"RRAGD",215.32561084988,177.577731020724,186.440218804953,158.796394617321,137.367063674052,111.922698044206
"HSF2",190.360322635401,173.349689805945,179.056447763173,231.604227722495,166.366777116351,174.438078933762
"PHF20",745.057820150853,817.421301523968,793.755386991385,788.333089483615,734.150640302431,795.558637449353
"HSD17B6",14.0429746206444,11.2747765727444,16.6134848440057,12.553074673306,14.4998567211499,12.0997511399141
"NR1H3",224.68759393031,228.314225598074,232.58878781608,238.508418792814,264.813172749422,268.211150268096
"TYMP",412.707420795604,405.891956618798,513.172087403733,653.387536745576,787.571165064562,771.359135169525
"NCAPH2",697.467739492003,720.176353584048,764.220302824264,587.48389471072,716.598182166303,634.228622250498
"TOMM34",810.59170171386,862.520407814946,849.133669804738,706.110450373461,766.966105513455,718.926880229897
"SEC63",880.806574817082,775.140889376177,767.912188345154,1183.75494169275,944.016987582232,882.273520618738
"KPNA6",1121.09747388144,1085.19724512665,1185.09525220574,1132.2873355322,1132.51512495718,1202.91692582646
"VIM",28952.7128414851,28353.244386309,29184.3550426367,24082.4461070039,25148.8567573039,24958.7616638578
"RTEL1-TNFRSF6B",180.218174298269,186.033813450282,182.748333284063,143.105051275688,138.893364381541,125.030761779113
"FAS",265.256187278838,257.910514101528,228.89690229519,301.901445893009,269.39207487189,210.737332353504
"RNASET2",259.014865225218,276.232026032238,208.591531930294,231.604227722495,240.39236142959,245.019960583261
"CD44",6812.40302152592,6636.61536013167,7721.57856694178,7967.4364951473,7792.52826208745,7942.47831075862
"KCNG1",150.571894543576,112.747765727444,123.67816494982,93.5204063161295,115.235703415454,108.897760259227
"AGPAT4",174.757017501352,166.30295444798,186.440218804953,166.955893154969,183.156084898735,162.338327793848
"SLAMF7",6.24132205361971,7.04673535796524,7.38377104178033,7.53184480398359,6.10520282995785,8.06650075994274
"BTN3A1",203.623131999343,228.314225598074,241.818501618306,222.189421717516,244.208113198314,248.044898368239
"MIPEP",393.203289378042,360.79285032782,398.723636256138,382.868777535832,376.996274749897,370.050722362373
"PRKCH",136.528919922931,131.069277658154,131.061935991601,143.105051275688,157.972123225159,148.221951463948
"IFNGR1",737.256167583829,707.49222993971,718.071733813137,1229.57366425032,912.727823078698,891.348333973673
"B4GALT7",478.241302358611,441.125633408624,435.642491465039,370.315702862526,431.179949865773,449.707417366808
"SH2D2A",17.1636356474542,19.7308590023027,16.6134848440057,13.1807284069713,16.7893077823841,20.1662518998569
"VRK2",511.008243140114,513.00233405987,435.642491465039,724.312408649755,605.178230519572,484.998358191557
"TNFRSF1B",4.68099154021479,1.40934707159305,7.38377104178033,6.90419107031829,5.34205247621312,6.04987556995706
