"","PPEE","PPDE"
"JKAMP",0.0208206588290698,0.97917934117093
"DKK3",2.43010370597485e-05,0.99997569896294
"ARHGEF5",0.000191682145088135,0.999808317854912
"NFE2L3",0.00759754303558646,0.992402456964414
"MCUR1",0.964628428883358,0.0353715711166418
"LIMA1",0.937532922743462,0.0624670772565384
"LETMD1",0.970727836534556,0.0292721634654438
"SLC4A8",0.962998535926183,0.0370014640738168
"LAMC3",0.866468481783549,0.133531518216451
"PTGER3",0.448531394588458,0.551468605411542
"TNIP3",0.0994624997427263,0.900537500257274
"MAPK9",0.977271764051856,0.0227282359481436
"COL23A1",0.374768189862634,0.625231810137366
"BCAR1",0.824314598332386,0.175685401667614
"FAM160A2",0.918045790705247,0.081954209294753
"HERPUD1",0.901530599091077,0.0984694009089229
"HOMER3",0.735500477592229,0.264499522407771
"RAD51",0.0101312528681519,0.989868747131848
"POLQ",0,1
"PIK3CB",0.45790782087273,0.54209217912727
"CYBA",0.848744653790801,0.151255346209199
"THOC3",0.507936059144717,0.492063940855283
"HEBP2",0.976857881539597,0.0231421184604033
"MPHOSPH9",0.973093560352622,0.0269064396473783
"PLEKHA5",0.257530165270663,0.742469834729337
"PRSS8",0.714622984837862,0.285377015162138
"SIKE1",0.0550886883527806,0.944911311647219
"RRP12",0.153577040906491,0.846422959093509
"FNIP2",0.222873276127134,0.777126723872866
"MSMO1",0.989240024389575,0.0107599756104252
"TTC17",NA,NA
"ALX4",0.990041214134001,0.00995878586599849
"FSTL4",0.950886335936583,0.0491136640634168
"FOXN3",0.990745600246321,0.00925439975367897
"METTL24",0.999999999999999,1.08133134600879e-15
"AKR7A2",0.962788576968363,0.0372114230316369
"MRTO4",0.784837287901463,0.215162712098537
"NNAT",0.708646124799181,0.291353875200819
"USE1",0.961138821489104,0.0388611785108957
"MCF2L2",0.160028706634514,0.839971293365486
"NRIP2",0.972397497699818,0.0276025023001825
"LAMA3",0.960083992987002,0.0399160070129981
"AP5M1",0.966025041746033,0.033974958253967
"ANAPC4",0.983999760114133,0.0160002398858668
"KCNQ1",1.57616053542142e-09,0.999999998423839
"TRAPPC3",0.00174596863373322,0.998254031366267
"THRAP3",0.976227872595285,0.0237721274047148
"PHPT1",0.916724338697641,0.083275661302359
"ENTPD2",0.278596151187975,0.721403848812025
"LY75",0.646053201925322,0.353946798074678
"ARID4B",0.125691988185229,0.874308011814771
"OPN3",0.00675475658182556,0.993245243418174
"SDCCAG8",0.04652325918421,0.95347674081579
"PTPRN",0.610012210278918,0.389987789721082
"HHAT",0.937273258700401,0.062726741299599
"KIF1B",0.944111972274069,0.0558880277259315
"FOXC1",0.708829240345361,0.291170759654639
"TBC1D22A",0.98561593081387,0.0143840691861296
"SYNE2",0.583118023915724,0.416881976084276
"PLEKHH1",0.960431520468494,0.0395684795315058
"ATP9A",0.775150636548357,0.224849363451643
"FAM168A",0.955878432622006,0.0441215673779936
"RELT",0.983135153283917,0.0168648467160835
"GALC",0.806669944957916,0.193330055042084
"NOP58",0.981153891460132,0.018846108539868
"SZRD1",0.896486676049506,0.103513323950494
"KCNH2",0.939101035120229,0.060898964879771
"CUL1",0.26902069620863,0.73097930379137
"FAM114A2",0.178295211225861,0.821704788774139
"CYFIP2",0.107340366972695,0.892659633027305
"TAB2",0.989735164717712,0.0102648352822883
"GINM1",0.117756946846141,0.882243053153859
"EIF2AK2",0.9748771234905,0.0251228765094995
"AC022966.1",NA,NA
"KMT2C",0.990555354936827,0.00944464506317347
"MCOLN3",0.891915515649553,0.108084484350447
"CCDC85A",0.808790548355665,0.191209451644335
"PUM2",NA,NA
"MRPL43",0.899195355721552,0.100804644278448
"ITIH4",0.896936515120886,0.103063484879114
"ITIH1",0.200681572706564,0.799318427293436
"HPF1",0.535667285928042,0.464332714071958
"ZFR",0.860421445952248,0.139578554047752
"ZNF280C",0.97942059780454,0.0205794021954595
"TRAF1",0.000214980629484662,0.999785019370515
"RC3H2",0.965586872936378,0.034413127063622
"IL17RB",0.944003189676682,0.0559968103233179
"TRAF3IP2",0.9184134326281,0.0815865673719004
"GYG2",0.999999999999997,3.41556440558867e-15
"DCBLD2",0.929851198037675,0.070148801962325
"SOAT1",7.20929786979241e-08,0.999999927907021
"PKP2",0.860135759651422,0.139864240348578
"MSH4",0.999999999999999,5.98525772917682e-16
"F7",0.357052490869366,0.642947509130634
"GDI2",0.000169200064886743,0.999830799935113
"PRDM1",4.0982817139934e-10,0.999999999590172
"ATG5",0.92119381777059,0.0788061822294098
"TMCC3",0.869845639147806,0.130154360852194
"PITHD1",0.981762715128679,0.0182372848713211
"MTA3",0.910768733898076,0.0892312661019244
"USP13",0.861453606219655,0.138546393780345
"ATP11B",0.945000288352847,0.0549997116471525
"CDK14",0.870625833426616,0.129374166573384
"SEC61A1",1.52894206184584e-07,0.999999847105794
"PPP1R12A",0.963752379089315,0.0362476209106852
"RASGRF1",0.999999999999999,5.9796800438949e-16
"CAMK2B",0.999999999999999,1.15980616633803e-15
"CROCC",0.518812712285553,0.481187287714447
"POLR3E",0.977509439086332,0.0224905609136684
"ATP2B4",0.600508350240151,0.399491649759849
"ZC3H11A",0.99053189151334,0.00946810848666024
"RIOK2",0.972831338589836,0.0271686614101645
"YIPF1",0.179096684290081,0.820903315709919
"NDC1",0.960217430488317,0.0397825695116826
"DGKG",0.234841877717284,0.765158122282716
"FLYWCH1",0.0104309556109966,0.989569044389003
"UNKL",NA,NA
"TBXAS1",0.699415962971118,0.300584037028882
"PARP12",0.976475230714824,0.0235247692851763
"ALDH18A1",0.971434104172893,0.0285658958271074
"TARBP1",0.982560677628559,0.0174393223714406
"GATB",1.69041724056296e-05,0.999983095827594
"MXD1",0.988304450158433,0.0116955498415672
"CDK17",0,1
"DNAJC25",0.96394021994342,0.0360597800565799
"SLC2A3",0.984314017349942,0.0156859826500579
"PSD",0.820108062058159,0.179891937941841
"CTDP1",0.978938258399252,0.0210617416007485
"YBX3",0.98638168718713,0.0136183128128703
"STYK1",0.934502887413234,0.0654971125867657
"WNK1",0.986156961091015,0.0138430389089854
"CCAR1",0.982824360127804,0.0171756398721956
"OGFR",0.000105329381674624,0.999894670618325
"GNA15",0.0462864746602176,0.953713525339782
"CREB3L3",0.825543421321025,0.174456578678975
"PIGV",0.94282400078509,0.0571759992149101
"PTPRU",0.301482543836845,0.698517456163155
"SNRNP40",NA,NA
"RIMBP2",0.0746411611437321,0.925358838856268
"QSER1",0.00200171537573435,0.997998284624266
"MPC1",0.0333045381766126,0.966695461823387
"ACAA1",NA,NA
"BCAT1",0.0593522609951167,0.940647739004883
"HDAC7",0.986120050092291,0.0138799499077095
"LZTS1",0.427145895782087,0.572854104217913
"PRDM6",0.999999999999999,1.44234811052503e-15
"SPAG4",0.621863055035896,0.378136944964104
"NCKAP1",0.952240467337312,0.0477595326626878
"MRPS35",0.01784949070755,0.98215050929245
"GUCY1B1",0.90668870952893,0.0933112904710702
"SFSWAP",NA,NA
"TNK2",0.990861712605457,0.00913828739454321
"MON2",0.948165434222082,0.0518345657779183
"CDH3",0.975622708512824,0.0243772914871765
"GPBP1",0.978729139636655,0.0212708603633448
"DGAT2",0.972375959770958,0.0276240402290419
"ZNF112",0.941675041955194,0.0583249580448062
"CS",2.22044604925031e-16,1
"LTK",0.771935865875534,0.228064134124466
"MRPS24",NA,NA
"ELMO2",0.518406416423272,0.481593583576728
"WAPL",0.976872245563736,0.0231277544362638
"VMP1",0.990088924501448,0.00991107549855233
"APPBP2",0.99817408939707,0.00182591060292999
"POLD1",0.975924756507748,0.024075243492252
"SEZ6",0.368777621927924,0.631222378072076
"EIF4B",0.988218185534144,0.0117818144658564
"SLC6A16",0.0143374397904272,0.985662560209573
"BICRA",0.437756220698645,0.562243779301355
"SPHK2",0.968456871193632,0.0315431288063682
"RPL18",0.990543694937937,0.00945630506206315
"CA11",5.30770998440344e-05,0.999946922900156
"ISOC2",4.16594347907306e-09,0.999999995834057
"U2AF2",0.963284833822621,0.036715166177379
"EPN1",0.965203768814071,0.0347962311859291
"MED29",0.999999987961139,1.20388613113599e-08
"AHRR",0.99999999999504,4.9601093362148e-12
"ZNF275",0.971011765451928,0.0289882345480717
"MTMR1",0.651699815552139,0.348300184447861
"GPC1",0.760801114269163,0.239198885730837
"ADCK1",0.965011837863472,0.0349881621365279
"HAGH",0.972397895038654,0.0276021049613461
"RNF4",0.979542766283892,0.0204572337161083
"CASP8",0.954496308540474,0.0455036914595265
"LIMCH1",0.999999999999997,3.46427778811738e-15
"INTS13",6.7875328472633e-05,0.999932124671527
"TM7SF3",NA,NA
"SPA17",0.00687930310103402,0.993120696898966
"TSPAN32",0.571198123472438,0.428801876527562
"ST3GAL6",0.234398507591342,0.765601492408658
"ATP2C2",0.543513300340015,0.456486699659985
"NGFR",0.541132803928812,0.458867196071188
"CDON",0.41336890368875,0.58663109631125
"TAF2",0.937542812098155,0.0624571879018449
"HIPK2",0.973773783159446,0.0262262168405539
"TNPO3",0.840501614757695,0.159498385242305
"BORCS8-MEF2B",1.83237048867468e-08,0.999999981676295
"RFXANK",0.899331353375479,0.100668646624521
"TMEM161A",0.973234565606162,0.0267654343938385
"LPAR2",0.973599425193324,0.0264005748066756
"CTSA",0.00294075922066817,0.997059240779332
"SUGP2",0.986852876268069,0.0131471237319315
"SLC12A2",0.411401536701087,0.588598463298913
"SNX24",0.936016391295688,0.0639836087043121
"EYA2",0.775530303153127,0.224469696846873
"CNN2",0.989901552775964,0.0100984472240363
"ABCA7",0.113568093338085,0.886431906661915
"DDX20",0.969785989263204,0.0302140107367964
"BTBD1",0.266512026576688,0.733487973423312
"FAR2",0.586219566427521,0.413780433572479
"BCAS1",0.887379829884468,0.112620170115532
"POU1F1",0.999999999999996,3.88757705323185e-15
"CHI3L2",0.936774450422602,0.0632255495773985
"SBNO2",0.987847152395298,0.012152847604702
"PMS1",0.902718466376859,0.0972815336231411
"HMG20B",0.965079054949835,0.0349209450501645
"CALCRL",0.0176170172724741,0.982382982727526
"TAF11",0.222402018895568,0.777597981104432
"ANKS1A",0.919228911934363,0.0807710880656371
"AP3D1",0.940176171537238,0.0598238284627619
"ZNF76",0.920536035204695,0.0794639647953054
"SLC9A3R2",0.00338480402146413,0.996615195978536
"NTHL1",0.817455849041872,0.182544150958128
"UHRF1BP1",0.975256164888368,0.0247438351116323
"GNAI3",0.935362518712395,0.0646374812876053
"IPO5",0.946344327306591,0.0536556726934089
"OAT",0.836069461599433,0.163930538400567
"WDR3",0.0771280029798059,0.922871997020194
"PKN2",0.986462675226949,0.0135373247730512
"WDR18",0,1
"TRAM2",0.954042573957518,0.0459574260424816
"NTN1",0.0725550844699022,0.927444915530098
"GLP2R",0.703410211292548,0.296589788707452
"MCM10",1.36796307028675e-05,0.999986320369297
"DGKA",0.979168925038241,0.0208310749617591
"ERBB3",0.809197653090733,0.190802346909267
"ANKRD44",0.181380144924643,0.818619855075357
"KARS1",0.0281412178567888,0.971858782143211
"ADAT1",0.807239355554531,0.192760644445469
"PDIA5",0.000754209676806283,0.999245790323194
"TBC1D22B",0.913205171187031,0.0867948288129689
"NDUFB4",1.32605343128311e-06,0.999998673946569
"SPEN",0.981668356674215,0.0183316433257847
"MYLK",0.95470679024298,0.0452932097570204
"ZC3H15",0.980461196666244,0.0195388033337559
"MAP2K4",0.977862166377614,0.0221378336223859
"PACC1",0.000131569571864665,0.999868430428135
"SLK",0.979453195168741,0.0205468048312593
"CYB5R4",0.93077932499761,0.0692206750023896
"COL17A1",0.734667711042606,0.265332288957394
"GSTO2",0.917932518489453,0.0820674815105474
"SEC61A2",0.880142344479191,0.119857655520809
"PRKCQ",0.000777632963523511,0.999222367036476
"TLE2",0.0721961258853883,0.927803874114612
"ASB1",0.981818280389132,0.0181817196108678
"FAM107B",0.747633593224461,0.252366406775539
"ME1",1.67627664419134e-05,0.999983237233558
"TBC1D1",0.0135108301834871,0.986489169816513
"CDK13",NA,NA
"MTHFD2",2.04681158688658e-08,0.999999979531884
"SLC9A7",0.971161849039652,0.0288381509603479
"FOXJ2",0.978712984797881,0.0212870152021188
"YBX1",0.98749884290392,0.0125011570960804
"PDE4A",0.970663448154736,0.0293365518452643
"PPP2R5A",0.988608190772355,0.0113918092276446
"ELAVL1",6.49711132671982e-08,0.999999935028887
"TIE1",0.999999999999981,1.92292049971356e-14
"DIP2B",0.983774749515417,0.0162252504845825
"SMARCD1",0.103252326848597,0.896747673151403
"KDM4A",NA,NA
"NFYC",0.212770952352566,0.787229047647434
"ZMYND12",0.871776371530318,0.128223628469682
"SLC9A3",0.563308638863597,0.436691361136403
"ASPM",0,1
"CD84",0.984358888906958,0.0156411110930421
"ELOVL1",0.000539240235047478,0.999460759764953
"SPI1",0.95869741327999,0.0413025867200096
"ZNRD1",1,1.60018956866114e-16
"MPPED2",0.837152807166276,0.162847192833724
"CLDN18",0.999999999999992,7.76048979047279e-15
"ZBTB11",0.986974953953619,0.0130250460463811
"ATXN3",0.975962955172622,0.0240370448273782
"GOLGA5",0.172929859165077,0.827070140834923
"FGFR2",0.399546783843303,0.600453216156697
"LRRC40",0.150039137859294,0.849960862140706
"ISOC1",0.980582687564776,0.0194173124352239
"TRMT11",0.220645032699576,0.779354967300424
"THUMPD1",5.21538368047914e-12,0.999999999994785
"MSANTD3",0.00103658324839795,0.998963416751602
"KIF26A",0.268777352751514,0.731222647248486
"ATG2B",0.986688050047053,0.0133119499529474
"ARFGEF1",0.951948026748864,0.0480519732511355
"ZFAT",0.841239149150276,0.158760850849724
"MTFR1",0.972023359993677,0.027976640006323
"STAG3",0.950080338326349,0.0499196616736514
"FECH",0.956791075153388,0.0432089248466115
"MYO9A",0.0550583200208145,0.944941679979186
"DDX3Y",0.980772753190154,0.0192272468098462
"PFKP",0.960315697070052,0.0396843029299484
"IDI1",0.9859921316586,0.0140078683414003
"SP100",0.959202739125592,0.0407972608744081
"KLF6",0.99639880875711,0.0036011912428901
"PLPP1",0.91803705633865,0.0819629436613503
"NEO1",2.34865460413403e-11,0.999999999976513
"TRAM1",0.989474255023821,0.0105257449761792
"PHKA1",0.412868482252825,0.587131517747175
"TNFRSF1A",0.385964649607679,0.614035350392321
"CACNB1",0.26205701655676,0.73794298344324
"EVI5",0.12810344964232,0.87189655035768
"STOML1",0.907719734753282,0.0922802652467177
"PKM",0.076293081324915,0.923706918675085
"DHX29",0.000275353196279804,0.99972464680372
"DNTTIP2",0.979516832687481,0.0204831673125194
"METTL22",0.0857631091553598,0.91423689084464
"TP53BP1",0.738375700175219,0.261624299824781
"TRO",0.027163094510767,0.972836905489233
"RRP15",0.783644512000324,0.216355487999676
"RHOA",0.201805574539048,0.798194425460952
"DHX8",0.903050239788268,0.0969497602117322
"PMS2P4",0.132937499224675,0.867062500775325
"PRKCZ",0.310495986382214,0.689504013617786
"ZFY",0.952614284015057,0.0473857159849429
"IARS2",0.581351643195716,0.418648356804284
"SYT1",0.824129929045484,0.175870070954516
"NAV3",0.156024344431942,0.843975655568058
"IDH3G",0,1
"ROGDI",0.0991756496012719,0.900824350398728
"PDZD4",8.83492745629155e-09,0.999999991165073
"ROCK1",0.974282242851382,0.0257177571486185
"CBFB",0.982129048791872,0.0178709512081275
"PDK3",NA,NA
"HYAL2",0.00308234761858395,0.996917652381416
"HDAC4",0.258065831350669,0.741934168649331
"RASSF1",0.455815103705451,0.544184896294549
"FGFR3",0.999999999999999,1.0812364299537e-15
"IFI35",0.571410554159655,0.428589445840345
"HEATR6",0.811717456313998,0.188282543686002
"COASY",0,1
"PLEKHH3",0.102797802383256,0.897202197616744
"MEF2A",0.074772253999896,0.925227746000104
"OTUD5",0.952353325049927,0.0476466749500733
"TFE3",0.944682773162,0.0553172268380001
"TBC1D25",0.564406178327188,0.435593821672812
"ACSL4",0.692295231908063,0.307704768091937
"INPP5A",0.969673894046053,0.0303261059539467
"GPKOW",0.960381612330327,0.0396183876696732
"GRIPAP1",0.985914617720471,0.0140853822795286
"FTSJ1",0.95922583709141,0.0407741629085896
"PRR11",1.26448718162919e-09,0.999999998735513
"REEP1",0.871389422660569,0.128610577339431
"ATP11A",0.342797924391189,0.657202075608811
"POLR1A",0.946357063532707,0.0536429364672934
"LAPTM4A",0.84256773736965,0.15743226263035
"TTC7A",0.596690152445489,0.403309847554511
"IP6K2",0.0604684200297395,0.93953157997026
"STON1-GTF2A1L",0.999999999999949,5.14099183103986e-14
"SRBD1",0.999999999999999,1.25221116335036e-15
"KIF2A",NA,NA
"RASGRP2",0.296123852105116,0.703876147894884
"PSME4",0.958995051265801,0.0410049487341986
"IFT80",0.793661665362231,0.206338334637769
"SIRT2",0.981590059483861,0.0184099405161393
"ERLEC1",0.756780433298899,0.243219566701101
"PPP2R5B",0.944179762638469,0.0558202373615312
"PYGM",0.717453905944097,0.282546094055903
"PITX1",0.999999999999984,1.55417027924103e-14
"MAST4",0.929891397104506,0.070108602895494
"SDK2",0.472706805715486,0.527293194284514
"NUP133",0.961475084334535,0.0385249156654653
"NUCKS1",0.964050699401059,0.0359493005989408
"VPS35",0.018150316455498,0.981849683544502
"DNAJA2",NA,NA
"BCL3",0.976068029487752,0.0239319705122478
"KCNAB2",0.992709663031821,0.00729033696817945
"CLEC2D",0.000201113566816957,0.999798886433183
"FUNDC1",0.692291011534561,0.307708988465439
"MAOB",0.0522023231423899,0.94779767685761
"RORA",0.00323477462929356,0.996765225370706
"DRD4",0.180419258607391,0.819580741392609
"TGFBR3",7.18013038469856e-07,0.999999281986962
"PLA2G10",0.999999999999998,2.05265885945527e-15
"ATP1B3",7.28065829846969e-09,0.999999992719342
"NEDD4",0.999999999995759,4.24095670871294e-12
"PIGB",0.970314354229658,0.029685645770342
"MAPK6",0.000175382737758745,0.999824617262241
"GNB5",0.306785809054383,0.693214190945617
"RAB27A",0.969083831029662,0.0309161689703379
"HDHD5",9.1835613972302e-06,0.999990816438603
"UFD1",0.968283001616813,0.0317169983831871
"LRP6",0.617397524838122,0.382602475161878
"GUCY2C",0.838447524570318,0.161552475429682
"SCT",0.0459715330612058,0.954028466938794
"PHRF1",0.910917696179152,0.0890823038208484
"ELP1",0.982292716742845,0.0177072832571554
"NUCB2",0.964647598776292,0.0353524012237079
"PFN2",0.0199866382383533,0.980013361761647
"PTPN3",0.526500683756718,0.473499316243282
"SPTB",0.633860018350172,0.366139981649828
"DAPP1",0.913482443000388,0.0865175569996115
"SLC44A1",0.0941830059189471,0.905816994081053
"TMEM260",0.946175238425724,0.0538247615742757
"SMG6",0.931138165874991,0.0688618341250095
"EXOC5",0.970106833680811,0.0298931663191888
"CLTCL1",0.323628543652935,0.676371456347065
"FGF22",0.999999999997715,2.28532202641258e-12
"FSTL3",0.0586675268471797,0.94133247315282
"DGCR2",0.98330005479181,0.0166999452081904
"RNF126",0.840377324828862,0.159622675171138
"MNT",0.958739003439773,0.0412609965602271
"ZXDC",0.985978313368957,0.014021686631043
"JMJD6",0.979746121960375,0.0202538780396254
"POLB",0.969241537891671,0.0307584621083289
"ST6GALNAC1",0.329507525262994,0.670492474737006
"WIPI1",0.773855081706679,0.22614491829332
"GBA2",0.875232014160028,0.124767985839972
"NDST1",0.885332336606747,0.114667663393253
"ASNS",0.229821251261914,0.770178748738086
"AP3M2",0.309254822093169,0.690745177906831
"ST6GALNAC2",0.958575639287951,0.041424360712049
"PABPC1",0.996682523884203,0.00331747611579682
"TESK2",0.912560704210846,0.0874392957891544
"CFAP20",0.674041114002035,0.325958885997965
"CSNK2A2",0.113624767975106,0.886375232024894
"PTPN21",0.999999999999999,8.00715750396567e-16
"EIF2B3",0.946517103055798,0.0534828969442022
"TCOF1",0.846298661551897,0.153701338448103
"CDC42",0.97001659259275,0.0299834074072503
"OSBPL3",0.982408745541604,0.0175912544583961
"EPHA8",0.999999999999999,1.12331635701142e-15
"SLC12A3",0.323402332266046,0.676597667733954
"RAD18",0.876816263782419,0.123183736217581
"ATP2B1",0.84950755149404,0.15049244850596
"TRPM5",0.344358565452462,0.655641434547538
"NCK2",0.736717849087067,0.263282150912933
